,solute_smiles,solvent_smiles,temperature,logS
1616,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCO,303.05,-0.771152832845022
1617,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCOC(=O)C,299.2,-0.793848532236872
1618,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCOC(=O)C,303.27,-0.853558650244787
1619,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCO,303.17,-0.602120757665563
1620,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(=O)OC,298.2,-0.706404362964035
1621,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCOC(=O)C,308.08,-0.880286920165537
1622,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCOC(=O)C,298.1,-0.683066838901802
1623,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)CCO,308.22,-0.729243424659844
1624,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)OC(=O)C,308.18,-0.759166377444228
1625,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)CO,308.07,-0.646085612639842
1626,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCO,303.22,-0.41637866456383
1627,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCOC(=O)C,304.23,-0.711004928524505
1628,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCOC(=O)C,308.1,-0.769451786762457
1629,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(=O)OC,303.08,-0.613303931765581
1630,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCO,308.07,-0.589403977238489
1631,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCO,308.17,-0.659711097756352
1632,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCOC(=O)C,313.2,-0.796639891729385
1633,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(C)O,303.15,-0.581837728458975
1634,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)O,307.73,-0.502280913413436
1635,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCO,308.14,-0.482224907151384
1636,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCOC(=O)C,303.12,-0.595808354671578
1637,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)OC(=O)C,313.22,-0.671977123377745
1638,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)CCO,313.08,-0.616171158977779
1639,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCOC(=O)C,308.18,-0.624398462016185
1640,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)CO,313.28,-0.520732041358281
1641,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCOC(=O)C,313.18,-0.672296257389153
1642,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCO,308.17,-0.310501446850963
1643,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(=O)OC,308.18,-0.511702145243383
1644,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCOC(=O)C,318.17,-0.704322647140691
1645,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCOC(=O)C,308.08,-0.515292020969579
1646,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCO,313.17,-0.55296045998058
1647,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCO,313.07,-0.464189569214329
1648,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)O,313.1,-0.385938842315626
1649,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(C)O,308.1,-0.460661235627805
1650,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)OC(=O)C,318.27,-0.572641315509753
1651,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCO,313.17,-0.35931607416606
1652,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCOC(=O)C,313.2,-0.529526803877751
1653,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)CCO,318.33,-0.490761027214946
1654,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCOC(=O)C,318.2,-0.576719755019252
1655,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCOC(=O)C,323.18,-0.613760010909094
1656,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCO,313.27,-0.187987366974775
1657,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(=O)OC,313.2,-0.406085535880177
1658,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)CO,318.2,-0.384902276087097
1659,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCOC(=O)C,313.18,-0.409225704389929
1660,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)OC(=O)C,323.1,-0.479737710568034
1661,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCO,318.19,-0.42817288918236
1662,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(C)O,313.18,-0.341685248575072
1663,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CC(C)O,318.15,-0.25772242153592
1664,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCOC(=O)C,318.32,-0.432802152658274
1665,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCOC(=O)C,323.23,-0.480113695906665
1666,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCO,318.13,-0.225710914217808
1667,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCO,318.02,-0.311734134114922
1668,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCOC(=O)C,318.2,-0.318323371996952
1669,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(=O)OC,318.15,-0.306449793677777
1670,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCO,318.12,-0.054632142430652
1671,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCOC(=O)C,323.23,-0.330545617559489
1672,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(C)O,318.2,-0.194929862782575
1673,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCOC(=O)C,323.3,-0.216165352030412
1674,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCC(=O)OC,323.5,-0.189201311276151
1675,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC1=CC=CC=C1,273.15,-3.46595671338566
1676,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC1=CC=CC=C1,278.15,-3.3158066258885
1677,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC1=CC=CC=C1,283.15,-3.19319249982182
1678,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC1=CC=CC=C1,288.15,-3.08453851789096
1679,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC1=CC=CC=C1,293.15,-3.00117728962313
1680,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC1=CC=CC=C1,298.15,-2.90891611587251
1681,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC1=CC=CC=C1,303.15,-2.82743937874826
1682,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCCO,273.15,-2.72265261107035
1683,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC1=CC=CC=C1,308.15,-2.74687440346019
1684,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC1=CC=CC=C1,313.15,-2.67413513231607
1685,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCCO,278.15,-2.54007808711947
1686,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCCO,283.15,-2.37381331179593
1687,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCO,273.15,-2.25216244870466
1688,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCCO,288.15,-2.23636531952845
1689,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCO,278.15,-2.12952720741245
1690,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC(C)O,273.15,-2.08280672013233
1691,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCO,283.15,-2.0256576269249
1692,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCCO,293.15,-2.10306144058205
1693,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC(C)O,278.15,-1.97720701532134
1694,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCO,288.15,-1.93547850309676
1695,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCCO,298.15,-1.98303950121658
1696,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC(C)O,283.15,-1.87944256865588
1697,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCO,293.15,-1.850282877772
1698,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCO,273.15,-1.70739377736222
1699,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC(C)O,288.15,-1.79440650088238
1700,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCCO,303.15,-1.878683190484
1701,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCO,298.15,-1.77365549854753
1702,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCO,278.15,-1.62870282096002
1703,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC(C)O,293.15,-1.71875362410486
1704,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCCO,308.15,-1.79597573786344
1705,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCO,303.15,-1.70265437119705
1706,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCO,283.15,-1.55835071482515
1707,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC(C)O,298.15,-1.64623350857548
1708,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCO,308.15,-1.63667064791727
1709,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCCO,313.15,-1.71830033155828
1710,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCO,288.15,-1.48932576488801
1711,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCCO,313.15,-1.58035932237809
1712,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC(C)O,303.15,-1.57211784100936
1713,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCO,293.15,-1.42002225612158
1714,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC(C)O,308.15,-1.50739460111541
1715,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CO,273.15,-1.19200486312463
1716,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCO,298.15,-1.36086031085735
1717,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CO,278.15,-1.16080786121989
1718,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC(C)O,313.15,-1.45394621595338
1719,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCO,303.15,-1.30736556462892
1720,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CO,283.15,-1.12541363015278
1721,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CO,288.15,-1.08995696252963
1722,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCO,308.15,-1.2533820570392
1723,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CO,293.15,-1.05692153788125
1724,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCO,313.15,-1.20179710809603
1725,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CO,298.15,-1.01738548457209
1726,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CO,303.15,-0.985503746865709
1727,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CO,308.15,-0.949576274672312
1728,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCOC(=O)C,273.15,-1.28047234246917
1729,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CO,313.15,-0.916109214108034
1730,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCOC(=O)C,278.15,-1.23311606311897
1731,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC#N,273.15,-0.955698359568297
1732,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCOC(=O)C,283.15,-1.18600057999788
1733,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC#N,278.15,-0.868081621360291
1734,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCOC(=O)C,288.15,-1.13711072788257
1735,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1CCC(=O)CC1,273.15,-1.13633950129925
1736,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCOC(=O)C,293.15,-1.08773846796728
1737,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC#N,283.15,-0.796024346273755
1738,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCOC(=O)C,298.15,-1.04016907578842
1739,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1CCC(=O)CC1,278.15,-1.05252263815004
1740,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCOC(=O)C,303.15,-1.00054089333698
1741,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC#N,288.15,-0.71918419007472
1742,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCOC(=O)C,308.15,-0.960074695340595
1743,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1CCC(=O)CC1,283.15,-0.969642564981428
1744,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC#N,293.15,-0.656111260410737
1745,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCOC(=O)C,313.15,-0.923113767433997
1746,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1CCC(=O)CC1,288.15,-0.896135300046555
1747,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC#N,298.15,-0.59330262327342
1748,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCC(=O)C,273.15,-0.816156090333689
1749,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC#N,303.15,-0.545490961857439
1750,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCC(=O)C,278.15,-0.748984672347999
1751,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1CCC(=O)CC1,293.15,-0.815838784665492
1752,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC#N,308.15,-0.488728594288565
1753,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCC(=O)C,283.15,-0.685080152911666
1754,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1CCC(=O)CC1,298.15,-0.742982418479032
1755,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CC#N,313.15,-0.443112754606702
1756,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CN(C)C=O,273.15,-0.58490524517806
1757,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCC(=O)C,288.15,-0.619502023240191
1758,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1CCC(=O)CC1,303.15,-0.672041288144644
1759,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1COCCO1,288.15,-0.535640650172142
1760,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCC(=O)C,293.15,-0.552783940648899
1761,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1CCC(=O)CC1,308.15,-0.588435345811871
1762,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CN(C)C=O,278.15,-0.422587590207447
1763,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCC(=O)C,298.15,-0.490113908146181
1764,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1COCCO1,293.15,-0.448248412125388
1765,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1CCC(=O)CC1,313.15,-0.523239802365425
1766,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCC(=O)C,303.15,-0.43962199908668
1767,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1COCCO1,298.15,-0.368072776329414
1768,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCC(=O)C,308.15,-0.390666258513668
1769,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CN(C)C=O,283.15,-0.292547592649797
1770,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CCC(=O)C,313.15,-0.34418706388898
1771,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1COCCO1,303.15,-0.297289782083262
1772,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CN(C)C=O,288.15,-0.192344226676133
1773,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1COCCO1,308.15,-0.227443257533182
1774,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C1COCCO1,313.15,-0.164741808663531
1775,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CN(C)C=O,293.15,-0.100663508383903
1776,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CN(C)C=O,298.15,-0.02106911389951
1777,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CN(C)C=O,303.15,0.055131086011002
1778,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CN(C)C=O,308.15,0.126428388137987
1779,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,CN(C)C=O,313.15,0.186099006797651
1780,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC1=CC=CC=C1,273.15,-3.13608730955448
1781,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC1=CC=CC=C1,278.15,-3.02352773928949
1782,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CO,273.15,-2.58403141324481
1783,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCO,273.15,-2.68847343434883
1784,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC1=CC=CC=C1,283.15,-2.93153632530288
1785,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CO,278.15,-2.49916578843545
1786,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCO,273.15,-2.72518537949893
1787,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC1=CC=CC=C1,288.15,-2.8593796455415
1788,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCO,278.15,-2.59159735632519
1789,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CO,283.15,-2.42549986522211
1790,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC(C)O,273.15,-2.66377455061236
1791,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC1=CC=CC=C1,293.15,-2.79559648623522
1792,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCO,278.15,-2.62883579708903
1793,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCCO,273.15,-2.70758625841671
1794,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CO,288.15,-2.35627514057709
1795,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCO,283.15,-2.50832809671474
1796,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC1=CC=CC=C1,298.15,-2.73268607796844
1797,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CO,293.15,-2.30128649234959
1798,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC(C)O,278.15,-2.57028805589715
1799,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCO,288.15,-2.43923187314595
1800,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCO,283.15,-2.54481911271558
1801,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCCO,278.15,-2.62465764402307
1802,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC1=CC=CC=C1,303.15,-2.67853341188972
1803,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CO,298.15,-2.24495269460628
1804,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC(C)O,283.15,-2.49242285995841
1805,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCO,293.15,-2.37492387207005
1806,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCO,288.15,-2.47331169634113
1807,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCCO,283.15,-2.54713370105441
1808,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC1=CC=CC=C1,308.15,-2.62145844633058
1809,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CO,303.15,-2.19496779076844
1810,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCO,298.15,-2.31336992467887
1811,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC(C)O,288.15,-2.42257652512324
1812,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCO,293.15,-2.41105751487011
1813,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC1=CC=CC=C1,313.15,-2.5715655819372
1814,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CO,308.15,-2.14027521894542
1815,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCCO,288.15,-2.47765437043678
1816,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCO,303.15,-2.25075258934859
1817,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC(C)O,293.15,-2.36055593384101
1818,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CO,313.15,-2.09327728824026
1819,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCO,298.15,-2.34843335118691
1820,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCCO,293.15,-2.41215291506843
1821,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC(C)O,298.15,-2.30116321611275
1822,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCO,308.15,-2.18743941354389
1823,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCO,303.15,-2.286420274885
1824,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCCO,298.15,-2.3503384909673
1825,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC(C)O,303.15,-2.24847045577937
1826,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCO,313.15,-2.122071362607
1827,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCO,308.15,-2.22392572148679
1828,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCCO,303.15,-2.29234767587457
1829,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC(C)O,308.15,-2.18989890050078
1830,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCO,313.15,-2.16165377216312
1831,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCCO,308.15,-2.23432914365163
1832,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC(C)O,313.15,-2.12952618006326
1833,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCCCO,313.15,-2.17942942797429
1834,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC#N,273.15,-1.79340121100776
1835,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC#N,278.15,-1.74462417188457
1836,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC#N,283.15,-1.70013443930947
1837,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC#N,288.15,-1.65547502187647
1838,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC#N,293.15,-1.61338393161385
1839,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC#N,298.15,-1.56657850581975
1840,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC#N,303.15,-1.52725149372681
1841,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC#N,308.15,-1.47675722219007
1842,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CCOC(=O)C,273.15,-1.71051577591516
1843,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],CC#N,313.15,-1.42707454694853
